SMILES,TITLE,fragments
COc1ccc([C@H]2C[C@@H](NC(=O)Nc3cccnc3)C2)cc1,11437,x0434
O=C(NCC12CCCC(C1)C(=O)N2)Nc1cccnc1,11438,x0434
O=C(Nc1cccnc1)NC1CCCc2ccc(Br)cc2C1,11439,x0434
N#CCC1CC(NC(=O)Nc2cccnc2)C1,11440,x0434
O=C(Nc1cccnc1)N[C@@H]1CCC[C@@H]1n1cc(Br)cn1,11441,x0434
O=C(NCC1CC2CCCC2O1)Nc1cccnc1,11442,x0434
O=C(NCC1C[C@@H]2COC[C@@H]2O1)Nc1cccnc1,11443,x0434
CC(C)Cn1cc([C@@H]2C[C@H]2NC(=O)Nc2cccnc2)cn1,11444,x0434
COC(=O)[C@@H]1OCC[C@@H]1CNC(=O)Nc1cccnc1,11445,x0434
O=C(Nc1cccnc1)N[C@@H]1C[C@@H]2C3CCC(C3)[C@H]12,11446,x0434
COC(=O)C(C)(C)CCCNC(=O)Nc1cccnc1,11447,x0434
COC(=O)C1(CCCCNC(=O)Nc2cccnc2)CCC1,11448,x0434
O=C(NC[C@@H]1C[C@@H]1C(F)F)Nc1cccnc1,11449,x0434
CC1(CNC(=O)Nc2cccnc2)OCCc2ccccc21,11450,x0434
O=C(NCC1CCCC(C(F)(F)F)O1)Nc1cccnc1,11451,x0434
O=C1C[C@]2(NC(=O)Nc3cccnc3)CCCC[C@@H]2N1,11452,x0434
O=C(NCCC1CC2(CCC2)C1)Nc1cccnc1,11453,x0434
O=C(NCC1CC(F)(F)CO1)Nc1cccnc1,11454,x0434
CC1(C)CCCOC1CNC(=O)Nc1cccnc1,11455,x0434
O=C(NC[C@@]12CCC[C@@H]1C2)Nc1cccnc1,11456,x0434
COC[C@@H]1C[C@H]1CNC(=O)Nc1cccnc1,11457,x0434
Cc1nc2cc(Cl)ccc2n1CCNC(=O)Nc1cccnc1,11458,x0434
COc1cc(CCNC(=O)Nc2cccnc2)cc([N+](=O)[O-])c1OC,11459,x0434
CC(CCC(F)(F)F)(NC(=O)Nc1cccnc1)C(F)(F)F,11460,x0434
COC(=O)[C@@H]1CC=C[C@@H](NC(=O)Nc2cccnc2)C1,11461,x0434
O=C(NCCc1nnc2n1CCNC2=O)Nc1cccnc1,11462,x0434
COC(=O)C1(NC(=O)Nc2cccnc2)CC(CO)C1,11463,x0434
O=C(Nc1cccnc1)N[C@@H]1CCCC[C@@H]1CCO,11464,x0434
O=C(Nc1cccnc1)N[C@@H]1[C@H]2Cc3cc(Br)ccc3[C@H]21,11465,x0434
Cc1csc(NC(=O)Nc2cccnc2)c1Br,11466,x0434
O=C(Nc1cccnc1)NC1CCC2CC2CC1,11467,x0434
CC1(c2cccc(NC(=O)Nc3cccnc3)c2)COC(=O)N1,11468,x0434
CS(=O)(=O)C1CCC(CNC(=O)Nc2cccnc2)CC1,11469,x0434
CN1CCn2ncc(CNC(=O)Nc3cccnc3)c2C1,11470,x0434
O=C(NCC1CC2CC1C1CC21)Nc1cccnc1,11471,x0434
COC(=O)c1cc(NC(=O)Nc2cccnc2)cc(I)c1Cl,11472,x0434
COC(=O)CCC1(NC(=O)Nc2cccnc2)CCCCC1,11473,x0434
Cc1nnc([C@H]2CC[C@H](NC(=O)Nc3cccnc3)CC2)[nH]1,11474,x0434
Cc1c(NC(=O)Nc2cccnc2)cc(I)cc1C(F)(F)F,11475,x0434
O=C(Nc1cccnc1)N[C@@H]1CCO[C@H]1c1ccc(Cl)cc1,11476,x0434
CNC(CNC(=O)Nc1cccnc1)C(F)(F)C(F)(F)F,11477,x0434
O=C(Nc1cccnc1)Nc1cccc(C2CCC(F)(F)CC2)c1,11478,x0434
CCc1cc(NC(=O)Nc2cccnc2)sc1C(=O)OC,11479,x0434
Cc1nc(C(C)NC(=O)Nc2cccnc2)sc1C(=O)OC(C)(C)C,11480,x0434
O=C(Nc1cccnc1)Nc1cccc(S(=O)(=O)C2CC2)c1,11481,x0434
O=C(Nc1cccnc1)NC(c1nc(-c2cccs2)n[nH]1)C(F)(F)F,11482,x0434
CC(F)(F)C(CNC(=O)Nc1cccnc1)c1ccccc1,11483,x0434
Cn1nc(C(F)(F)F)c(Br)c1CNC(=O)Nc1cccnc1,11484,x0434
Cc1nnc([C@@H]2OCC[C@@H]2NC(=O)Nc2cccnc2)[nH]1,11485,x0434
COc1ccc(CNC(=O)Nc2cccnc2)c(C)c1OC,11486,x0434
CSCC(NC(=O)Nc1cccnc1)C(=O)N1CCNCC1,11487,x0434
O=C(NCC1NNC2C(=O)NCCN12)Nc1cccnc1,11488,x0434
C[C@@H](NC(=O)Nc1cccnc1)c1ncc(Br)cn1,11489,x0434
CC(NC(=O)Nc1cccnc1)c1ccc(N(C)C)nc1,11490,x0434
CN1Cc2cc(CNC(=O)Nc3cccnc3)ccc2C1=O,11491,x0434
Cc1c(NC(=O)Nc2cccnc2)cnc2ccccc12,11492,x0434
CC(C)(C)N1CC(CNC(=O)Nc2cccnc2)C(=O)NC1=O,11493,x0434
O=C(NCC/C=C/Br)Nc1cccnc1,11494,x0434
CC1(NC(=O)Nc2cccnc2)CC2CCC(C1)S2,11495,x0434
CC(NC(=O)Nc1cccnc1)c1ccc2ccn(C)c2c1,11496,x0434
O=C(NCCCC1CC1(F)F)Nc1cccnc1,11497,x0434
O=C(Nc1cccnc1)Nc1cc2ccccc2nc1Cl,11498,x0434
NC(=O)CC1CC(NC(=O)Nc2cccnc2)C1,11499,x0434
CN1C[C@@H](O)[C@H](NC(=O)Nc2cccnc2)C1,11500,x0434
CC1(CNC(=O)Nc2cccnc2)CCCCC1(F)F,11501,x0434
Cn1cc(CNC(=O)Nc2cccnc2)c(Br)n1,11502,x0434
O=C(NCc1ccc2cccnc2c1)Nc1cccnc1,11503,x0434
O=C(Nc1cccnc1)Nc1ccc(CO)c(CO)c1,11504,x0434
Cc1c[nH]c(C2(NC(=O)Nc3cccnc3)CCC2)n1,11505,x0434
O=C(Nc1cccnc1)NC1CCC2(CCOCC2)C1,11506,x0434
CN1CCOc2ccc(NC(=O)Nc3cccnc3)cc21,11507,x0434
COC(=O)[C@@H]1OCC[C@@H]1NC(=O)Nc1cccnc1,11508,x0434
O=C(Nc1cccnc1)NC1CC(Cn2ccnc2)C1,11509,x0434
C[C@H]1c2ccccc2C[C@H]1NC(=O)Nc1cccnc1,11510,x0434
O=C(NCc1[nH]ncc1C1CCC1)Nc1cccnc1,11511,x0434
O=C(Nc1cccnc1)NC1CC(COc2ccccc2)C1,11512,x0434
O=C(NCCc1cn2cccnc2n1)Nc1cccnc1,11513,x0434
O=C(Nc1cccnc1)NC1C2Cc3c(Cl)cccc3C21,11514,x0434
CCn1cc([C@@H]2OCCC[C@H]2CNC(=O)Nc2cccnc2)cn1,11515,x0434
O=C(Nc1cccnc1)NC1CCOC12CCCC2,11516,x0434
O=C(Nc1cccnc1)NC1CNCCc2ccccc21,11517,x0434
COC(=O)c1ccc(C#Cc2ccccc2NC(=O)Nc2cccnc2)cc1,11518,x0434
CC(NC(=O)Nc1cccnc1)c1cc(-c2ccccc2)on1,11519,x0434
O=C(NCC1CC2CCCC2C1)Nc1cccnc1,11520,x0434
COc1cc(CCNC(=O)Nc2cccnc2)ccc1C,11521,x0434
CC(NC(=O)Nc1cccnc1)C12CCCCC1C2,11522,x0434
COC(=O)[C@H]1[C@@H]2CC[C@@H](C2)[C@H]1NC(=O)Nc1cccnc1,11523,x0434
O=C(Nc1cccnc1)NC1COC2(CC2)C1,11524,x0434
O=C(Nc1cccnc1)NC1CCC2(CCCC2)C1,11525,x0434
O=C(Nc1cccnc1)NC1Cc2ccccc2NC1=O,11526,x0434
O=C(NCC(O)C1(Cl)CC1)Nc1cccnc1,11527,x0434
Cc1ocnc1CCNC(=O)Nc1cccnc1,11528,x0434
CCOC(=O)C(NC(=O)Nc1cccnc1)C1CCCCO1,11529,x0434
Cc1cc(C)c(CCNC(=O)Nc2cccnc2)cc1C,11530,x0434
Cc1cn(C)nc1CCNC(=O)Nc1cccnc1,11531,x0434
COC(=O)[C@@]1(NC(=O)Nc2cccnc2)C[C@H]1C(F)(F)F,11532,x0434
O=C(NCC1(CO)COCCN1)Nc1cccnc1,11533,x0434
Cc1conc1CNC(=O)Nc1cccnc1,11534,x0434
CCOC(=O)c1csc(CNC(=O)Nc2cccnc2)n1,11535,x0434
CCOC(=O)C1(NC(=O)Nc2cccnc2)CC2(CCC2)C1,11536,x0434
O=C(NC[C@@H]1C[C@H](c2ccccc2)CO1)Nc1cccnc1,11537,x0434
CCC(NC(=O)Nc1cccnc1)(C1CC1)C1CC1,11538,x0434
CC(O)C1(NC(=O)Nc2cccnc2)CC1,11539,x0434
CS[C@H]1C[C@H](NC(=O)Nc2cccnc2)C1,11540,x0434
COC(=O)CCCCCCCNC(=O)Nc1cccnc1,11541,x0434
N#Cc1ccc(C2(NC(=O)Nc3cccnc3)CCOCC2)cc1,11542,x0434
O=C(NC[C@H]1C2CCC(CC2)[C@@H]1C(F)(F)F)Nc1cccnc1,11543,x0434
CC1COC(CNC(=O)Nc2cccnc2)C1,11544,x0434
O=C(NCC12CC3CC(CC(C3)O1)C2)Nc1cccnc1,11545,x0434
N#Cc1cccc(C2(NC(=O)Nc3cccnc3)CCOCC2)c1,11546,x0434
COC(=O)CC1(NC(=O)Nc2cccnc2)CCCCC1,11547,x0434
C#CC1CCC(NC(=O)Nc2cccnc2)C1,11548,x0434
O=C(Nc1cccnc1)N[C@@H]1C[C@H]2CC[C@@H]1O2,11549,x0434
CC1(C)CC2(CC2NC(=O)Nc2cccnc2)C1,11550,x0434
Cc1ccccc1CC(CO)NC(=O)Nc1cccnc1,11551,x0434
CC(O)(CCO)CNC(=O)Nc1cccnc1,11552,x0434
Cn1nccc1[C@@H]1NC(=O)CC[C@H]1NC(=O)Nc1cccnc1,11553,x0434
O=C(Nc1cccnc1)N[C@@H]1C[C@@H]1N1CCOCC1,11554,x0434
CC(O)(CNC(=O)Nc1cccnc1)c1ccccc1Br,11555,x0434
COc1nsc(CNC(=O)Nc2cccnc2)c1Br,11556,x0434
O=C(Nc1cccnc1)Nc1cc(C(F)(F)F)c(Cl)cc1F,11557,x0434
CC1CC(NC(=O)Nc2cccnc2)c2ncnn21,11558,x0434
O=C(Nc1cccnc1)Nc1ccc(F)c(I)c1F,11559,x0434
CC(C)c1cccc(C(C)NC(=O)Nc2cccnc2)c1,11560,x0434
CC(C)(CNC(=O)Nc1cccnc1)C1=CCCC1,11561,x0434
O=C(NCc1cc(=O)[nH]c(S)n1)Nc1cccnc1,11562,x0434
Cc1c(NC(=O)Nc2cccnc2)ccc(C(F)(F)F)c1F,11563,x0434
CC(C)Cc1ccc(CNC(=O)Nc2cccnc2)cc1,11564,x0434
C[C@@H]1C[C@H]1CNC(=O)Nc1cccnc1,11565,x0434
CCO[C@@H]1CCCC[C@H]1NC(=O)Nc1cccnc1,11566,x0434
Cc1ccc([C@@H]2C[C@H]2NC(=O)Nc2cccnc2)cc1,11567,x0434
O=C(Nc1cccnc1)NC1(CO)CC(O)C1,11568,x0434
O=C(NCC12COCCN1CCOC2)Nc1cccnc1,11569,x0434
O=C(Nc1cccnc1)N[C@@H]1Cc2ccccc2[C@H]1O,11570,x0434
O=C(NCc1ccsc1C(F)(F)F)Nc1cccnc1,11571,x0434
CC(C)C(NC(=O)Nc1cccnc1)C1(CO)CC=CC1,11572,x0434
CCOC(=O)[C@@H]1CCC[C@H]1NC(=O)Nc1cccnc1,11573,x0434
CC1(NC(=O)Nc2cccnc2)CCC(F)(F)C1,11574,x0434
CCN1CC(NC(=O)Nc2cccnc2)C(C)(C)C1,11575,x0434
O=C(NCC12CCC(CC1)CO2)Nc1cccnc1,11576,x0434
CC1(C)[C@@H](NC(=O)Nc2cccnc2)CS1(=O)=O,11577,x0434
COC(c1ccccc1NC(=O)Nc1cccnc1)C(F)(F)F,11578,x0434
CCON1CCC(NC(=O)Nc2cccnc2)CC1,11579,x0434
O=C(Nc1cccnc1)N[C@H]1c2ccccc2C[C@H]1CO,11580,x0434
O=C(Nc1cccnc1)NC1CCN(C(=O)Nc2ccc(Br)cc2)CC1,11581,x0434
CCC(CC)(CNC(=O)Nc1cccnc1)C(F)(F)F,11582,x0434
O=C(Nc1cccnc1)Nc1cccc(CC(F)F)c1,11583,x0434
CCOC(=O)c1cccc(NC(=O)c2cccc(NC(=O)Nc3cccnc3)c2)c1,11584,x0434
CCn1cc([C@@H]2NC(=O)CC[C@H]2NC(=O)Nc2cccnc2)cn1,11585,x0434
CC1(NC(=O)Nc2cccnc2)CS(=O)(=O)C1,11586,x0434
CC(C)C[C@@H]1C[C@H]1NC(=O)Nc1cccnc1,11587,x0434
O=C(Nc1cccnc1)Nc1ccccc1N1CCN(CCc2ccncc2)CC1,11588,x0434
CCn1cc([C@@H]2OCCC[C@H]2NC(=O)Nc2cccnc2)cn1,11589,x0434
CC[C@@H]1C[C@H]1NC(=O)Nc1cccnc1,11590,x0434
O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)Nc1cccnc1,11591,x0434
O=C(Nc1cccnc1)N[C@@H]1CC[C@H]1O,11592,x0434
O=C(NCC1CC2(CC(O)C2)C1)Nc1cccnc1,11593,x0434
O=C(NCc1ccccc1CN1C(=O)NC2(CCCCC2)C1=O)Nc1cccnc1,11594,x0434
O=C(Nc1cccnc1)N[C@@H]1COC[C@H]1O,11595,x0434
CN1C(=O)C[C@H](CNC(=O)Nc2cccnc2)[C@H]1c1cnn(-c2ccc(F)cc2)c1,11596,x0434
COC(=O)c1cccc(-c2cccc(CNC(=O)Nc3cccnc3)c2)c1,11597,x0434
CCOC(=O)C(NC(=O)Nc1cccnc1)c1c(C)nn(-c2ccc(F)cc2)c1C,11598,x0434
O=C(NCCCC1CC1(Cl)Cl)Nc1cccnc1,11599,x0434
CN1C(=O)C[C@H](CNC(=O)Nc2cccnc2)[C@H]1c1cnn(Cc2ccccc2)c1,11600,x0434
COC(=O)C(Cc1c[nH]c2cccc(F)c12)NC(=O)Nc1cccnc1,11601,x0434
CC(C)c1ccc(C(CNC(=O)Nc2cccnc2)N2CCc3sccc3C2)cc1,11602,x0434
CC1(NC(=O)Nc2cccnc2)CCCC1(F)F,11603,x0434
COCCN1C(=O)C[C@H](CNC(=O)Nc2cccnc2)[C@H]1c1cnn(C(C)C)c1,11604,x0434
Cc1ccc(NC(=O)COc2ccc(CCNC(=O)Nc3cccnc3)cc2)cc1,11605,x0434
Cc1ccc2nc(-c3ccc(F)cc3)c(CNC(=O)Nc3cccnc3)n2c1,11606,x0434
O=C(Nc1cccnc1)N[C@@H]1C[C@H]1C(F)F,11607,x0434
O=C(NCCC1CC1(Cl)Cl)Nc1cccnc1,11608,x0434
O=C(Nc1cccnc1)NC(c1ccc(Cl)cc1)c1ccc(OC(F)(F)F)cc1,11609,x0434
CC(C)(C)OC(=O)c1cc(NC(=O)Nc2cccnc2)ccc1O,11610,x0434
O=C(NC[C@@H]1C[C@H]1c1cccnc1)Nc1cccnc1,11611,x0434
O=C(Nc1ccc(N2CCN(c3ncc(F)cn3)CC2)cc1)Nc1cccnc1,11612,x0434
Cc1cc(N2CCC(NC(=O)Nc3cccnc3)C2)n(C)n1,11613,x0434
O=C(Nc1cccnc1)N[C@@H]1C[C@H]1c1ccccc1Cl,11614,x0434
CCOC(=O)/C=C/c1ccc(NC(=O)Nc2cccnc2)cc1,11615,x0434
O=C(Nc1cccnc1)NC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(F)(F)F,11616,x0434
CC1CCCC1(C)CNC(=O)Nc1cccnc1,11617,x0434
O=C(Nc1cccnc1)NC(Cc1ccc(F)cc1)C1COc2ccccc2O1,11618,x0434
O=C(Nc1cccnc1)N[C@@H]1C[C@H]1c1ccc(OCc2ccccc2)cc1,11619,x0434
C/C=C/C=C/CNC(=O)Nc1cccnc1,11620,x0434
CC1(C)COC(CNC(=O)Nc2cccnc2)C1,11621,x0434
COc1ccc(NC(=O)Nc2cccnc2)cc1OCc1cn2ccccc2n1,11622,x0434
O=C(Nc1cccnc1)N[C@@H]1C[C@H]1c1ccc(Cl)c(Cl)c1,11623,x0434
O=C(Nc1cccnc1)N[C@H]1CCC[C@H]1O,11624,x0434
O=C(Nc1cccnc1)NC1CC(n2cccn2)C1,11625,x0434
CSc1ccc(C(CNC(=O)Nc2cccnc2)N2CCc3sccc3C2)cc1,11626,x0434
O=C(Nc1cccnc1)N[C@@H]1C[C@H]1c1ccccc1Br,11627,x0434
O=C(Nc1cccnc1)N[C@H]1c2ccccc2C[C@H]1O,11628,x0434
O=C(Nc1cccnc1)N[C@@H]1C=C[C@H](CO)C1,11629,x0434
CC(C)[C@@H]1C[C@H]1NC(=O)Nc1cccnc1,11630,x0434
O=C(NCc1cccc(S(=O)(=O)NCc2cccc(F)c2)c1)Nc1cccnc1,11631,x0434
CS(=O)(=O)c1cccc(Oc2ncccc2CNC(=O)Nc2cccnc2)c1,11632,x0434
C[C@@H]1CCCC[C@@H]1NC(=O)Nc1cccnc1,11633,x0434
O=C(NCc1c[nH]c(=O)c2ccccc12)Nc1cccnc1,11634,x0434
COc1ccc(C(CNC(=O)Nc2cccnc2)c2c[nH]c3ccccc23)cc1,11635,x0434
O=C(Nc1cccnc1)Nc1cc2c(cc1NC(=O)c1cccs1)OCCO2,11636,x0434
COc1cccc(Oc2ccc(NC(=O)Nc3cccnc3)cc2C(F)(F)F)c1,11637,x0434
CC(C)C(CO)C(NC(=O)Nc1cccnc1)C(C)C,11638,x0434
CC1(C)[C@H]2CC=C(CCNC(=O)Nc3cccnc3)[C@@H]1C2,11639,x0434
O=C(Nc1cccnc1)Nc1ccc(Nc2ccc(F)cc2)c2ccncc12,11640,x0434
O=C1CCC(N2Cc3c(NC(=O)Nc4cccnc4)cccc3C2=O)C(=O)N1,11641,x0434
CC1CC(NC(=O)Nc2cccnc2)c2nccn21,11642,x0434
CN1CC(=O)N(Cc2ccc(C(N)=O)cc2NC(=O)Nc2cccnc2)C1=O,11643,x0434
CN1CCN(Cc2ccc(NC(=O)Nc3cccnc3)cc2C(F)(F)F)CC1,11644,x0434
Cc1nc2ccccc2n1Cc1cc(NC(=O)Nc2cccnc2)ccc1Cl,11646,x0434
Cc1cccn2cc(-c3cccc(NC(=O)Nc4cccnc4)c3)nc12,11647,x0434
O=C(Nc1cccnc1)NC1CCN(C2CCN(c3ccc(Cl)cn3)C2)CC1,11648,x0434
CC1(CCNC(=O)Nc2cccnc2)COCCO1,11649,x0434
O=C(NCc1cccc(NC(=O)NCc2ccncc2)c1)Nc1cccnc1,11650,x0434
N#CCC1(CN2C(=O)CCc3cc(NC(=O)Nc4cccnc4)ccc32)CC1,11651,x0434
O=C(NCC1CCN1C1CC1)Nc1cccnc1,11652,x0434
O=C(NC[C@@H]1C[C@H](F)CN1Cc1cccs1)Nc1cccnc1,11653,x0434
O=C(Nc1ccc(Nc2ccc(OC(F)(F)F)cc2)cc1)Nc1cccnc1,11654,x0434
O=C(Nc1cccnc1)NC12CCN(CC1)C2,11655,x0434
O=C(Nc1cccnc1)NC(c1ccc(F)cc1)c1ccc(C(F)(F)F)cc1,11656,x0434
CCn1ncc(CNC(=O)Nc2cccnc2)n1,11657,x0434
CC1CCCCN1CC(=O)Nc1ccc(F)c(NC(=O)Nc2cccnc2)c1,11658,x0434
O=C(Nc1cccnc1)NC1(c2noc(C3CCOC3)n2)CCCCCC1,11659,x0434
CCCN1CCN(c2ccc(NC(=O)Nc3cccnc3)c(OCC)c2)CC1,11660,x0434
COc1ccc(C(=O)NC2CCS(=O)(=O)C2)cc1NC(=O)Nc1cccnc1,11661,x0434
O=C(Nc1cccnc1)N[C@@H]1CN(CC(F)(F)F)C[C@H]1c1ccccc1,11662,x0434
Cc1ccc(N2CCc3c(cccc3NC(=O)Nc3cccnc3)C2)nn1,11663,x0434
O=C(Nc1cccnc1)NC1CCN(C(=O)C2COc3ccccc3O2)CC1,11664,x0434
O=C(NCc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1)Nc1cccnc1,11665,x0434
Cn1ccc(C(C)(C)NC(=O)Nc2cccnc2)n1,11666,x0434
O=C(Nc1cccnc1)Nc1cc(S(=O)(=O)Nc2cccc(Cl)c2)ccc1O,11667,x0434
CC(C)Oc1ccc(-c2ccc(NC(=O)Nc3cccnc3)c(F)c2)cc1,11668,x0434
Cc1cc2nc(-c3ccc(CNC(=O)Nc4cccnc4)cc3)[nH]c2cc1C,11669,x0434
COC1CCN(c2ccc(NC(=O)Nc3cccnc3)cc2C(F)(F)F)CC1,11670,x0434
COc1ccc(NC(=O)C2(NC(=O)Nc3cccnc3)CCCC2)cc1OC,11671,x0434
Cc1ccccc1OCCCC(=O)Nc1ccc(CNC(=O)Nc2cccnc2)cc1,11672,x0434
O=C(Nc1ccc(CNC(=O)c2ccc(Br)cc2)cc1)Nc1cccnc1,11673,x0434
CC(C)c1ccccc1C(NC(=O)Nc1cccnc1)c1ccc(Cl)cc1,11674,x0434
O=C(Nc1cccnc1)Nc1c(Oc2ccc(Cl)cc2)ccc2ncccc12,11675,x0434
COC(=O)C(NC(=O)Nc1cccnc1)c1ccc(-c2ccccc2)cc1,11676,x0434
O=C(NCC(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1cccnc1,11677,x0434
CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1NC(=O)Nc1cccnc1,11678,x0434
O=C(NCCS(=O)(=O)N1CCN(c2ccccn2)CC1)Nc1cccnc1,11679,x0434
CCOC(=O)c1nnc(-c2cccc(CNC(=O)Nc3cccnc3)c2)[nH]1,11680,x0434
CC(C)(C)c1ccc(C2CCC(NC(=O)Nc3cccnc3)CC2)cc1,11681,x0434
CS(=O)(=O)c1ccc(Oc2ccc(NC(=O)Nc3cccnc3)cc2)cc1,11682,x0434
Cc1cc(NC(=O)c2nn(C)c3ccccc23)ccc1NC(=O)Nc1cccnc1,11683,x0434
CC(C)(CCN1CCN(c2ccccc2)CC1)NC(=O)Nc1cccnc1,11684,x0434
O=C(Nc1cccnc1)Nc1ccc(CN2CCCC2)c(C(F)(F)F)c1,11685,x0434
O=C(Nc1cccnc1)Nc1cccc(-c2noc(C3CCCO3)n2)c1,11686,x0434
CCCOc1cc(N2CCC(O)CC2)ccc1NC(=O)Nc1cccnc1,11687,x0434
O=C(NCc1ccc(C(=O)NCCN2CCCC2)cc1)Nc1cccnc1,11688,x0434
O=C(NCc1cc(-c2ccc3c(c2)OCCO3)on1)Nc1cccnc1,11689,x0434
O=C(Nc1cccnc1)NC1CCCCCC1c1ccccc1C(F)(F)F,11690,x0434
O=C(Nc1cccnc1)Nc1cnn(-c2cccc(Cl)c2)c1C(F)(F)F,11691,x0434
CCN(CC)C(=O)Nc1ccc(C(C)NC(=O)Nc2cccnc2)cc1,11692,x0434
CNC(=O)c1cc(Oc2cccc(NC(=O)Nc3cccnc3)c2)ccn1,11693,x0434
Cc1ccc(Oc2ccc(Cl)cc2CNC(=O)Nc2cccnc2)cc1C,11694,x0434
NC(=O)Cc1cc(Br)c(-c2ccc(NC(=O)Nc3cccnc3)cc2)s1,11695,x0434
NC(=O)C1CCN(CCc2ccc(NC(=O)Nc3cccnc3)cc2)CC1,11696,x0434
COc1cccc(Oc2ccc(NC(=O)Nc3cccnc3)c(C)c2)c1,11697,x0434
O=C(Nc1cccnc1)N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1,11698,x0434
COC(=O)c1csc(-c2cccc(CNC(=O)Nc3cccnc3)c2)n1,11699,x0434
O=C(Nc1ccc(Oc2cccc(C(F)(F)F)n2)cc1)Nc1cccnc1,11700,x0434
Cc1cc(Br)cc(C)c1N1CCCC(NC(=O)Nc2cccnc2)C1=O,11701,x0434
O=C(Nc1cccnc1)Nc1ccc(N2CCN(C(=O)C3CC3)CC2)nc1,11702,x0434
O=C(Nc1cccnc1)NC(CCc1ccc(F)cc1)c1ccccc1,11703,x0434
COc1cc(Cl)ccc1C(NC(=O)Nc1cccnc1)c1ccc(Cl)cc1,11704,x0434
CC(c1ccc(F)cc1)N1CCCC(NC(=O)Nc2cccnc2)C1=O,11705,x0434
COc1ccc(CN2CCC(NC(=O)Nc3cccnc3)CC2)cc1F,11706,x0434
O=C(Nc1cccnc1)Nc1ccc(Oc2ccccc2)c2cccnc12,11707,x0434
COc1ccccc1COc1cccc(NC(=O)Nc2cccnc2)c1C,11708,x0434
COc1cccc(Cn2cccc(NC(=O)Nc3cccnc3)c2=O)n1,11709,x0434
CC(C)(C)c1csc(C(NC(=O)Nc2cccnc2)c2ccc(Cl)cc2)n1,11710,x0434
Cn1ccnc1C(NC(=O)Nc1cccnc1)C1(c2ccccc2)CC1,11711,x0434
CSc1ccc(NC(=O)Cn2cc(NC(=O)Nc3cccnc3)cn2)cc1,11712,x0434
CCOc1ccc(CC(CNC(=O)Nc2cccnc2)C(=O)OC)cc1,11713,x0434
COc1ccc(C(CN2CCOCC2)NC(=O)Nc2cccnc2)cc1,11714,x0434
CC(C)(C)C(Cc1ccccc1C(F)(F)F)NC(=O)Nc1cccnc1,11715,x0434
N#Cc1cccc(COc2ccc(NC(=O)Nc3cccnc3)cc2F)c1,11716,x0434
COc1ccc(C(NC(=O)Nc2cccnc2)c2ccccc2)cc1Br,11717,x0434
O=C(Cn1cncn1)Nc1cc(NC(=O)Nc2cccnc2)ccc1F,11718,x0434
O=C(Nc1ccc(CCC(O)c2ccccc2)cc1)Nc1cccnc1,11719,x0434
O=C(Nc1cccnc1)Nc1cccc(C(=O)NCc2ccccn2)c1,11720,x0434
O=C(Nc1cccnc1)NC1CCCCC1c1ccc(C(F)(F)F)cc1,11721,x0434
COC(=O)C(CNC(=O)Nc1cccnc1)Cc1ccc2ccccc2c1,11722,x0434
O=C(NCc1ccc(Oc2cccc(Cl)c2Cl)cc1)Nc1cccnc1,11723,x0434
CCN(CC)C(=O)COc1ccc(NC(=O)Nc2cccnc2)cc1Cl,11724,x0434
O=C(Nc1cccnc1)NC1CCN(c2ccc(C(F)(F)F)cc2)C1=O,11725,x0434
CCCOc1ccc(OC2CCCCC2NC(=O)Nc2cccnc2)cc1,11726,x0434
O=C(Nc1cccnc1)Nc1ccc2nc(-c3ccc(F)cc3)oc2c1,11727,x0434
N#Cc1cccc(COc2cccc(NC(=O)Nc3cccnc3)c2)c1,11728,x0434
CCOC(=O)C(C)NC(=O)c1ccc(NC(=O)Nc2cccnc2)cc1,11729,x0434
O=C(Nc1ccc(NC(=O)c2ccccc2I)cc1)Nc1cccnc1,11730,x0434
O=C(Nc1cccnc1)NC1(c2nc(-c3ccsc3)no2)CCCCC1,11731,x0434
O=C(Nc1cccnc1)Nc1cccc(-c2nc3ccc(Cl)cc3[nH]2)c1,11732,x0434
O=C(Nc1cccnc1)NC(c1cccc(C(F)(F)F)c1)C1CCCCC1,11733,x0434
O=C(NCc1ccc(C(=O)Nc2ccncc2)cc1)Nc1cccnc1,11734,x0434
COc1cccc(C(NC(=O)Nc2cccnc2)c2ccccc2Cl)c1,11735,x0434
CN1CCN(C(=O)C(Cc2ccccc2)NC(=O)Nc2cccnc2)CC1,11736,x0434
O=C(Nc1cccnc1)Nc1cccc(C(=O)Nc2ccc(Cl)cn2)c1,11737,x0434
O=C1CN(S(=O)(=O)c2cccc(NC(=O)Nc3cccnc3)c2)CCN1,11738,x0434
O=C(Nc1cccnc1)Nc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,11739,x0434
CCNC(=O)COc1ccc(CNC(=O)Nc2cccnc2)cc1OC,11740,x0434
CC(NC(=O)Nc1cccnc1)C(=O)Nc1ccc(-n2cncn2)cc1,11741,x0434
O=C(Nc1cccnc1)Nc1ccccc1C(=O)NCc1cccnc1,11742,x0434
