SMILES,TITLE,docked_fragment,site,inspiration frags,Chemgauss4
c1cc(cnc1)NC(=O)NCc2ccc(cc2Cl)I,14875,x0434,active-noncovalent,x0434,-7.443645
c1cc(cnc1)NC(=O)N[C@H](c2cc(cc(c2)Br)F)C3CC3,6502,x0434,active-noncovalent,x0434,-7.443332
CN(C)C(=O)CCCCCNC(=O)Nc1cccnc1,1569,x0434,active-noncovalent,x0434,-7.441930
CC[NH+]1CCN(CC1)C(=O)[C@H](Cc2ccccc2)NC(=O)Nc3cccnc3,13628,x0434,active-noncovalent,x0434,-7.441758
Cn1c(c(cn1)NC(=O)Nc2cccnc2)C3CC3,10930,x0434,active-noncovalent,x0434,-7.440113
Cn1c(=O)ccc2c1CCC[C@H]2NC(=O)Nc3cccnc3,4573,x0434,active-noncovalent,x0434,-7.439795
c1cc(c(c(c1)Br)CNC(=O)Nc2cccnc2)F,1467,x0434,active-noncovalent,x0434,-7.439353
C[C@@H]1Cc2cc(ccc2O1)CCNC(=O)Nc3cccnc3,2813,x0434,active-noncovalent,x0434,-7.439317
c1ccc(c(c1)Nc2ccc(cc2F)F)NC(=O)Nc3cccnc3,13765,x0434,active-noncovalent,x0434,-7.437121
c1cc(cnc1)NC(=O)N[C@H](c2ccc(cc2)C(F)(F)F)C(F)F,4213,x0434,active-noncovalent,x0434,-7.436675
c1ccc(cc1)C[N@H+]2C[C@H](CC23CCOCC3)NC(=O)Nc4cccnc4,1950,x0434,active-noncovalent,x0434,-7.435786
c1cc(cnc1)NC(=O)NCc2c3cc(ccc3on2)F,8630,x0434,active-noncovalent,x0434,-7.435286
COC(=O)COc1ccccc1CNC(=O)Nc2cccnc2,10246,x0434,active-noncovalent,x0434,-7.434850
CC1(C(C1(C)NC(=O)Nc2cccnc2)(C)C)C,13389,x0434,active-noncovalent,x0434,-7.433735
COC(=O)[C@H](c1ccc2c(c1)CCO2)NC(=O)Nc3cccnc3,4326,x0434,active-noncovalent,x0434,-7.433415
c1cc(cnc1)NC(=O)Nc2ccc(cc2Nc3ccc(cc3)F)Cl,5999,x0434,active-noncovalent,x0434,-7.432168
c1cc(cnc1)NC(=O)NC2(CCCCCC2)c3nc(on3)C4CCCC4,5920,x0434,active-noncovalent,x0434,-7.431539
COc1ccccc1[C@@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,4036,x0434,active-noncovalent,x0434,-7.431501
CC(C)(C)[C@H](Cc1ccccc1)NC(=O)Nc2cccnc2,951,x0434,active-noncovalent,x0434,-7.431366
c1cc(cnc1)NC(=O)NCC[NH+]2CCC(CC2)O,5366,x0434,active-noncovalent,x0434,-7.430958
Cc1ccc(c(c1)OCCCOC)CNC(=O)Nc2cccnc2,13862,x0434,active-noncovalent,x0434,-7.430688
C[C@@H](C1(CCC1)c2ccccc2)NC(=O)Nc3cccnc3,2823,x0434,active-noncovalent,x0434,-7.430582
CC(=C)[C@H]1CCC(=CC1)CNC(=O)Nc2cccnc2,1292,x0434,active-noncovalent,x0434,-7.429679
COc1cc(ccc1[C@@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3)Cl,11704,x0434,active-noncovalent,x0434,-7.429335
CC[C@H](c1cccc2c1[nH]cc2)NC(=O)Nc3cccnc3,14256,x0434,active-noncovalent,x0434,-7.428939
COC(=O)[C@@H](Cc1ccc(cc1)OC(F)(F)F)NC(=O)Nc2cccnc2,7804,x0434,active-noncovalent,x0434,-7.428638
C[C@@H](c1c2cc(ccc2ccn1)OC)NC(=O)Nc3cccnc3,2029,x0434,active-noncovalent,x0434,-7.427843
CCC1(CC1)CNC(=O)Nc2cccnc2,3619,x0434,active-noncovalent,x0434,-7.426641
C[C@@H](c1cncs1)NC(=O)Nc2cccnc2,3584,x0434,active-noncovalent,x0434,-7.425341
c1cc(cc(c1)F)C[C@H](CO)NC(=O)Nc2cccnc2,8611,x0434,active-noncovalent,x0434,-7.423610
CC(C)(C#Cc1ccccc1)NC(=O)Nc2cccnc2,4878,x0434,active-noncovalent,x0434,-7.423287
c1cc(cnc1)NC(=O)NCC2(CCCCC2)[NH+]3CCSCC3,2676,x0434,active-noncovalent,x0434,-7.423214
COc1cccc(c1O)OCCNC(=O)Nc2cccnc2,9486,x0434,active-noncovalent,x0434,-7.421921
c1cc(cnc1)NC(=O)NCCc2ccc(cc2)N,3477,x0434,active-noncovalent,x0434,-7.421777
C[C@H](CNC(=O)Nc1cccnc1)Oc2ccc(cc2)F,1195,x0434,active-noncovalent,x0434,-7.421194
c1cc(cnc1)NC(=O)NC2(CCCCCC2)c3nc(on3)[C@H]4CCCO4,3978,x0434,active-noncovalent,x0434,-7.420065
c1cc(cnc1)NC(=O)NCC[C@H]2CCCS2(=O)=O,7195,x0434,active-noncovalent,x0434,-7.418717
c1cc(cnc1)NC(=O)NC[C@@H]2CCc3c2ccc(c3)Br,2997,x0434,active-noncovalent,x0434,-7.418652
c1ccc(cc1)[C@H](C2(CCCCC2)NC(=O)Nc3cccnc3)O,11900,x0434,active-noncovalent,x0434,-7.418524
c1ccc(cc1)C[C@@H](C2CCCC2)NC(=O)Nc3cccnc3,8236,x0434,active-noncovalent,x0434,-7.416808
COc1ccccc1C2(CC2)CNC(=O)Nc3cccnc3,10445,x0434,active-noncovalent,x0434,-7.416740
c1cc(cnc1)NC(=O)NCCCSc2ccc(cc2)F,6906,x0434,active-noncovalent,x0434,-7.416662
Cc1ccc(cc1)S(=O)(=O)N[C@@H](c2ccccc2)[C@H](c3ccccc3)NC(=O)Nc4cccnc4,2137,x0434,active-noncovalent,x0434,-7.416641
Cc1ccc(c(c1)OCCOC)CNC(=O)Nc2cccnc2,10395,x0434,active-noncovalent,x0434,-7.416554
CSc1ccc(cc1)[C@H](CNC(=O)Nc2cccnc2)[N@H+]3CCc4c(ccs4)C3,11626,x0434,active-noncovalent,x0434,-7.416422
Cc1c(c2cc(ccc2[nH]1)Br)CCNC(=O)Nc3cccnc3,6305,x0434,active-noncovalent,x0434,-7.414517
c1cc(cnc1)NC(=O)NCCc2[nH]c3cc(ccc3n2)F,14307,x0434,active-noncovalent,x0434,-7.414086
CC[C@H](c1cccc(c1)Cl)NC(=O)Nc2cccnc2,14809,x0434,active-noncovalent,x0434,-7.413912
CSC1CCC(CC1)CNC(=O)Nc2cccnc2,5777,x0434,active-noncovalent,x0434,-7.413231
CN(CCOC)c1ccccc1CNC(=O)Nc2cccnc2,6369,x0434,active-noncovalent,x0434,-7.412726
CS(=O)(=O)c1ccc(cc1)CCNC(=O)Nc2cccnc2,4652,x0434,active-noncovalent,x0434,-7.412155
c1cc(cnc1)NC(=O)NCCCN2C(=O)C3(CCCC3)NC2=O,10090,x0434,active-noncovalent,x0434,-7.411358
c1ccc(cc1)C[C@@H]2CCCC[C@@H]2NC(=O)Nc3cccnc3,4472,x0434,active-noncovalent,x0434,-7.411353
c1cc(cnc1)NC(=O)NCCCCc2ccc(cc2)N(=O)=O,805,x0434,active-noncovalent,x0434,-7.411307
c1cc(cnc1)NC(=O)NCCCn2cc[nH+]c2C3CCC3,5641,x0434,active-noncovalent,x0434,-7.411303
c1cc(cnc1)NC(=O)NCCC(C(F)F)(F)F,5461,x0434,active-noncovalent,x0434,-7.410231
Cc1cccc(c1)C2(CCC2)NC(=O)Nc3cccnc3,10658,x0434,active-noncovalent,x0434,-7.408507
C[C@@H](c1cccc(c1F)F)NC(=O)Nc2cccnc2,3253,x0434,active-noncovalent,x0434,-7.407639
c1cc(cnc1)NC(=O)NC2C[C@@H]3CC[C@@H](C3)C2,6395,x0434,active-noncovalent,x0434,-7.407618
COC(=O)c1ccc(cc1)C#Cc2ccccc2NC(=O)Nc3cccnc3,11518,x0434,active-noncovalent,x0434,-7.407216
Cn1ccnc1[C@H](Cc2ccc(cc2)F)NC(=O)Nc3cccnc3,6076,x0434,active-noncovalent,x0434,-7.406751
CC1(CC(CC(C1)(C)C)CNC(=O)Nc2cccnc2)C,4798,x0434,active-noncovalent,x0434,-7.406527
CCOC(=O)[C@H](CC1CCCCC1)NC(=O)Nc2cccnc2,12078,x0434,active-noncovalent,x0434,-7.406362
c1cc(cc(c1)N)CCNC(=O)Nc2cccnc2,3408,x0434,active-noncovalent,x0434,-7.406230
COc1ccccc1CCNC(=O)Nc2cccnc2,12834,x0434,active-noncovalent,x0434,-7.406120
c1cc(cnc1)NC(=O)Nc2cc(cc(c2)OCC(F)(F)F)OCC(F)(F)F,9758,x0434,active-noncovalent,x0434,-7.405969
Cn1cc[nH+]c1C[C@@H](c2ccccc2)NC(=O)Nc3cccnc3,632,x0434,active-noncovalent,x0434,-7.405816
Cc1cccc(c1)C[C@@H](C2CC2)NC(=O)Nc3cccnc3,14285,x0434,active-noncovalent,x0434,-7.405504
CCOc1ccc(cc1)[C@@H](C)NC(=O)Nc2cccnc2,14530,x0434,active-noncovalent,x0434,-7.404612
C[C@]1(C[N@@H+](C[C@H]1c2ccccc2)Cc3ccccc3)NC(=O)Nc4cccnc4,5719,x0434,active-noncovalent,x0434,-7.404377
c1cc(cnc1)NC(=O)NCCCOc2c(cc(cn2)C(F)(F)F)Cl,11920,x0434,active-noncovalent,x0434,-7.403915
C[C@H]1CCC[C@H](C1)CCNC(=O)Nc2cccnc2,11067,x0434,active-noncovalent,x0434,-7.403667
c1cc(cnc1)NC(=O)NCC2C[C@H]3CC[C@H]3C2,11402,x0434,active-noncovalent,x0434,-7.403636
c1cc(cnc1)NC(=O)NCC2CCN(CC2)c3[nH]cnn3,12188,x0434,active-noncovalent,x0434,-7.403073
CC[C@H](c1ccccc1OC)NC(=O)Nc2cccnc2,6931,x0434,active-noncovalent,x0434,-7.402998
c1ccc(c(c1)CNC(=O)Nc2cccnc2)SC(F)(F)F,14195,x0434,active-noncovalent,x0434,-7.402462
Cc1[nH+]cc(n1c2ccccc2)CNC(=O)Nc3cccnc3,12048,x0434,active-noncovalent,x0434,-7.401256
C[C@@H](Cc1cccs1)CNC(=O)Nc2cccnc2,11023,x0434,active-noncovalent,x0434,-7.401196
c1cc(cnc1)NC(=O)NCC[C@@H](c2cccs2)O,10951,x0434,active-noncovalent,x0434,-7.400913
c1cc(cnc1)NC(=O)NCC23CCC[NH+]2CCC3,5265,x0434,active-noncovalent,x0434,-7.400766
COc1ccc(cc1F)CCNC(=O)Nc2cccnc2,10671,x0434,active-noncovalent,x0434,-7.400614
C[C@H](Cc1ccc(cc1)C#N)NC(=O)Nc2cccnc2,12506,x0434,active-noncovalent,x0434,-7.400581
c1cc(cnc1)NC(=O)NC(CC2CCCC2)CC3CCCC3,13980,x0434,active-noncovalent,x0434,-7.400416
c1cc(cnc1)NC(=O)NC[C@@H](c2ccc(c(c2)Cl)Cl)O,12653,x0434,active-noncovalent,x0434,-7.399312
COc1ccc(cc1[C@@H](c2cccc(c2)Cl)NC(=O)Nc3cccnc3)Cl,9712,x0434,active-noncovalent,x0434,-7.399055
CC[C@H]1CCC[C@H](C1)CNC(=O)Nc2cccnc2,12896,x0434,active-noncovalent,x0434,-7.399015
Cc1ccccc1CCCNC(=O)Nc2cccnc2,10859,x0434,active-noncovalent,x0434,-7.398479
c1cc(cc(c1)F)N2CCC[C@@H](C2)NC(=O)Nc3cccnc3,4449,x0434,active-noncovalent,x0434,-7.396482
CN(C)C(=O)C[NH+]1CCC(CC1)CNC(=O)Nc2cccnc2,4502,x0434,active-noncovalent,x0434,-7.396448
c1cc(cnc1)NC(=O)NCC2(CC2)c3c(cccn3)F,14390,x0434,active-noncovalent,x0434,-7.395886
C[C@@H](CNC(=O)Nc1cccnc1)c2ccncc2,1615,x0434,active-noncovalent,x0434,-7.395698
CC1(COC[C@@H](O1)CNC(=O)Nc2cccnc2)C,7090,x0434,active-noncovalent,x0434,-7.395685
c1cc(cnc1)NC(=O)NCCOc2ccc(c(c2)Cl)Cl,12614,x0434,active-noncovalent,x0434,-7.395397
c1cc(cnc1)NC(=O)NC[C@H]2CCC3(C2)CC3,5681,x0434,active-noncovalent,x0434,-7.395388
Cc1nc2c(s1)[C@H](CCC2)NC(=O)Nc3cccnc3,14443,x0434,active-noncovalent,x0434,-7.395184
Cc1ncc(s1)CCNC(=O)Nc2cccnc2,9253,x0434,active-noncovalent,x0434,-7.394949
COC(=O)Cn1cc(nn1)CCNC(=O)Nc2cccnc2,8307,x0434,active-noncovalent,x0434,-7.394785
c1ccc(c(c1)[C@H](CCO)NC(=O)Nc2cccnc2)Cl,4902,x0434,active-noncovalent,x0434,-7.394290
c1ccc(cc1)N2CCC[C@@H](C2)NC(=O)Nc3cccnc3,12289,x0434,active-noncovalent,x0434,-7.393725
CC1(CC[C@H]([C@@H](C1)c2ccccc2)NC(=O)Nc3cccnc3)C,4264,x0434,active-noncovalent,x0434,-7.393706
c1ccc2c(c1)[C@@](C(=O)N2)(CCNC(=O)Nc3cccnc3)O,736,x0434,active-noncovalent,x0434,-7.393320
Cc1ccc(cc1)[C@H](c2cccc(c2)S(=O)(=O)C)NC(=O)Nc3cccnc3,7768,x0434,active-noncovalent,x0434,-7.392325
c1cc(c(c(c1)F)CNC(=O)Nc2cccnc2)n3cccn3,10087,x0434,active-noncovalent,x0434,-7.392076
CC(C)[C@@H](Cc1ccc(cc1)F)NC(=O)Nc2cccnc2,10495,x0434,active-noncovalent,x0434,-7.392049
COc1ccc(cc1)c2[nH]c(nn2)CNC(=O)Nc3cccnc3,6188,x0434,active-noncovalent,x0434,-7.391438
CCn1ccnc1[C@H](C)NC(=O)Nc2cccnc2,9077,x0434,active-noncovalent,x0434,-7.390708
C[C@@](c1cccc(c1)N(=O)=O)(C(=O)OC)NC(=O)Nc2cccnc2,424,x0434,active-noncovalent,x0434,-7.390583
c1cc(cc(c1)Cl)OCCNC(=O)Nc2cccnc2,14355,x0434,active-noncovalent,x0434,-7.390526
C[C@@]1(CCCC=C1)CNC(=O)Nc2cccnc2,3793,x0434,active-noncovalent,x0434,-7.390512
c1cc(cnc1)NC(=O)N[C@@H]2CCc3[nH+]c(cn3C2)C(F)(F)F,12046,x0434,active-noncovalent,x0434,-7.390465
c1cc(cnc1)NC(=O)N[C@H]2CCc3c2cc(cc3)OC(F)F,738,x0434,active-noncovalent,x0434,-7.390327
C[C@@H](C(C)(C)C[NH+](C)C)NC(=O)Nc1cccnc1,15014,x0434,active-noncovalent,x0434,-7.390208
c1cc(cnc1)NC(=O)NCC2CC[C@@H]3[C@@H](C3(F)F)CC2,5720,x0434,active-noncovalent,x0434,-7.388897
C[C@@H](c1cccc(c1)N2CCCC2)NC(=O)Nc3cccnc3,8167,x0434,active-noncovalent,x0434,-7.387797
C[C@H](c1ccc(cc1)N(=O)=O)NC(=O)Nc2cccnc2,1194,x0434,active-noncovalent,x0434,-7.387280
COc1cccc(n1)CCNC(=O)Nc2cccnc2,7023,x0434,active-noncovalent,x0434,-7.385859
CCCOc1ccccc1[C@H](CC(C)C)NC(=O)Nc2cccnc2,445,x0434,active-noncovalent,x0434,-7.385420
c1ccc2c(c1)CC[C@@H]([C@H]2NC(=O)Nc3cccnc3)[NH+]4CCCC4,11840,x0434,active-noncovalent,x0434,-7.385161
CC(C)(CCNC(=O)Nc1cccnc1)c2ccccc2,6843,x0434,active-noncovalent,x0434,-7.385149
CC(C)C[C@@H](c1ccccc1OCC(C)C)NC(=O)Nc2cccnc2,4026,x0434,active-noncovalent,x0434,-7.384171
c1cc(cnc1)NC(=O)NCC2CCC2,1897,x0434,active-noncovalent,x0434,-7.383991
CC(C)(C)[C@H](Cc1ccc(cc1)Cl)NC(=O)Nc2cccnc2,8207,x0434,active-noncovalent,x0434,-7.383715
COC[C@H](c1cccc(c1)Cl)NC(=O)Nc2cccnc2,8667,x0434,active-noncovalent,x0434,-7.383128
CC(C)[C@@H](CNC(=O)Nc1cccnc1)c2ccc(cc2)Cl,10378,x0434,active-noncovalent,x0434,-7.383088
c1cc(cnc1)NC(=O)NCCc2ccc(cc2F)Br,3306,x0434,active-noncovalent,x0434,-7.383053
COc1cccc(n1)[C@@H](C(F)(F)F)NC(=O)Nc2cccnc2,2582,x0434,active-noncovalent,x0434,-7.382480
CN1C(=O)[C@H](CO1)NC(=O)Nc2cccnc2,9289,x0434,active-noncovalent,x0434,-7.382361
c1cc(cnc1)NC(=O)NCCC2(CCCC2)O,13094,x0434,active-noncovalent,x0434,-7.382157
Cc1cc(ccc1OC)[C@@H](C)NC(=O)Nc2cccnc2,3052,x0434,active-noncovalent,x0434,-7.381773
CC[C@@H]1C[C@]1(c2cccc(c2)C)NC(=O)Nc3cccnc3,900,x0434,active-noncovalent,x0434,-7.381700
Cc1cc(c(c(c1)F)CNC(=O)Nc2cccnc2)F,3192,x0434,active-noncovalent,x0434,-7.381602
c1ccc(cc1)CONCCCCNC(=O)Nc2cccnc2,753,x0434,active-noncovalent,x0434,-7.381543
CCC[C@@H](C1CCCC1)NC(=O)Nc2cccnc2,3485,x0434,active-noncovalent,x0434,-7.381362
CCCNC(=O)CCNC(=O)Nc1cccnc1,13154,x0434,active-noncovalent,x0434,-7.381329
COC(=O)CC[C@H](c1ccccc1)NC(=O)Nc2cccnc2,12165,x0434,active-noncovalent,x0434,-7.381246
COc1ccc(cc1)[C@H](C[NH+]2CCCC2)NC(=O)Nc3cccnc3,13809,x0434,active-noncovalent,x0434,-7.380363
c1cc(cnc1)NC(=O)NC2(CCCCC2)Cc3ccc(cc3F)F,6026,x0434,active-noncovalent,x0434,-7.379907
COC(=O)Nc1ccc(cc1)CCNC(=O)Nc2cccnc2,4495,x0434,active-noncovalent,x0434,-7.379885
C[C@H](CCNC(=O)Nc1cccnc1)c2ccccc2,7096,x0434,active-noncovalent,x0434,-7.379292
C[C@@H]1CCc2c(c(no2)CNC(=O)Nc3cccnc3)C1,10541,x0434,active-noncovalent,x0434,-7.379230
c1cc(cnc1)NC(=O)NCCc2ccc(c(c2)F)Br,1295,x0434,active-noncovalent,x0434,-7.379152
c1cc(cnc1)NC(=O)N[C@H](c2ccc(c(c2)F)Cl)c3n[n-]nn3,13911,x0434,active-noncovalent,x0434,-7.378798
c1cc(cnc1)NC(=O)NCC23C[C@H]4C[C@@H](C2)CC(C4)(C3)O,12315,x0434,active-noncovalent,x0434,-7.378042
Cc1c(nc(o1)c2ccccc2)CNC(=O)Nc3cccnc3,4424,x0434,active-noncovalent,x0434,-7.377499
CC[C@@H](Cc1ccccc1C(F)(F)F)NC(=O)Nc2cccnc2,6207,x0434,active-noncovalent,x0434,-7.377174
C=CCCC1(CC1)CNC(=O)Nc2cccnc2,7288,x0434,active-noncovalent,x0434,-7.376571
c1ccc(cc1)[C@@H](CC(F)(F)F)NC(=O)Nc2cccnc2,2936,x0434,active-noncovalent,x0434,-7.376303
c1cc(cnc1)NC(=O)NCc2c3cc(ccc3[nH]n2)Cl,1091,x0434,active-noncovalent,x0434,-7.375706
C[C@@](c1ccccc1)(C(=O)OC)NC(=O)Nc2cccnc2,12378,x0434,active-noncovalent,x0434,-7.375220
CC[C@H](c1ccccc1OCC(=O)N(C)C)NC(=O)Nc2cccnc2,9878,x0434,active-noncovalent,x0434,-7.375038
c1cc(cc(c1)Cl)C(c2cccc(c2)Cl)NC(=O)Nc3cccnc3,2333,x0434,active-noncovalent,x0434,-7.374642
Cc1ccc(cc1)[C@@H](CC(F)(F)F)NC(=O)Nc2cccnc2,6432,x0434,active-noncovalent,x0434,-7.374190
c1cc(cnc1)NC(=O)NCc2c3c(on2)CCCCC3,12456,x0434,active-noncovalent,x0434,-7.374096
Cc1cccc(c1)N(C)CCNC(=O)Nc2cccnc2,14598,x0434,active-noncovalent,x0434,-7.373860
c1ccc(cc1)Nc2ccccc2NC(=O)Nc3cccnc3,863,x0434,active-noncovalent,x0434,-7.373758
Cc1ccc(c(c1)N2CCOCC2)CNC(=O)Nc3cccnc3,13869,x0434,active-noncovalent,x0434,-7.373405
c1ccc(cc1)[C@H](Cc2cccc(c2)O)NC(=O)Nc3cccnc3,438,x0434,active-noncovalent,x0434,-7.372520
CC[C@H](C(F)(F)F)NC(=O)Nc1cccnc1,3599,x0434,active-noncovalent,x0434,-7.372305
c1cc(cnc1)NC(=O)NCc2nccn2C(F)F,11040,x0434,active-noncovalent,x0434,-7.371752
c1cc(cnc1)NC(=O)NCc2c(cc(cc2F)Br)F,8789,x0434,active-noncovalent,x0434,-7.371618
c1cc(cnc1)NC(=O)NCc2ccn(n2)C3CCCCC3,920,x0434,active-noncovalent,x0434,-7.369978
CCCCCCCCCC[C@H](C)NC(=O)Nc1cccnc1,8493,x0434,active-noncovalent,x0434,-7.369833
C[C@@H](c1ccc(cc1Cl)Cl)NC(=O)Nc2cccnc2,8959,x0434,active-noncovalent,x0434,-7.369186
C[C@@H](c1ccc(cc1Cl)Cl)NC(=O)Nc2cccnc2,5165,x0434,active-noncovalent,x0434,-7.369186
C[C@H](C1CCC1)NC(=O)Nc2cccnc2,15244,x0434,active-noncovalent,x0434,-7.369107
c1cc(cc(c1)c2nc(no2)c3ccncc3)CNC(=O)Nc4cccnc4,13574,x0434,active-noncovalent,x0434,-7.368241
c1cc(c(c(c1)F)[C@@H](CO)NC(=O)Nc2cccnc2)F,1236,x0434,active-noncovalent,x0434,-7.368214
Cc1c(c2cc(ccc2[nH]1)F)CCNC(=O)Nc3cccnc3,14036,x0434,active-noncovalent,x0434,-7.367237
CC(C)C[C@](C)(CO)NC(=O)Nc1cccnc1,15224,x0434,active-noncovalent,x0434,-7.367037
CCC[C@@H]1C[C@]1(c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,2567,x0434,active-noncovalent,x0434,-7.366977
c1cc(cnc1)NC(=O)NC2(CCC2)c3ccc(cc3)F,14569,x0434,active-noncovalent,x0434,-7.366570
c1cc(cnc1)NC(=O)NCCc2ccc(nc2)N3CCC3,8318,x0434,active-noncovalent,x0434,-7.366564
C[C@@H](C[NH+]1CCCC1)NC(=O)Nc2cccnc2,9284,x0434,active-noncovalent,x0434,-7.366496
C[C@@H](C[NH+]1CCCC1)NC(=O)Nc2cccnc2,15221,x0434,active-noncovalent,x0434,-7.366496
c1cc(cnc1)NC(=O)NCCc2c[nH]c3c2cc(nc3)Cl,13411,x0434,active-noncovalent,x0434,-7.366267
C[C@H](CO)[C@H](C)NC(=O)Nc1cccnc1,7466,x0434,active-noncovalent,x0434,-7.366213
COc1c(cccn1)CCNC(=O)Nc2cccnc2,1401,x0434,active-noncovalent,x0434,-7.365959
Cc1ccc(cc1F)C[C@@H](C)NC(=O)Nc2cccnc2,14524,x0434,active-noncovalent,x0434,-7.365576
c1cc(cnc1)NC(=O)NCC2[C@H]3[C@@H]2CCCCC3,13542,x0434,active-noncovalent,x0434,-7.365250
CC(C)(C)c1ccc(cc1)C2(CCCC2)CNC(=O)Nc3cccnc3,13643,x0434,active-noncovalent,x0434,-7.364902
c1ccc(cc1)Sc2ccccc2CNC(=O)Nc3cccnc3,654,x0434,active-noncovalent,x0434,-7.364775
c1ccc(c(c1)CNC(=O)Nc2cccnc2)c3ccc(cc3)Cn4cccn4,2161,x0434,active-noncovalent,x0434,-7.364316
CC(C)(C)CCCNC(=O)Nc1cccnc1,7441,x0434,active-noncovalent,x0434,-7.363960
CCOC(=O)Cc1csc(n1)CNC(=O)Nc2cccnc2,889,x0434,active-noncovalent,x0434,-7.362651
C[C@H]1c2ccccc2O[C@@H]1[C@H](C)NC(=O)Nc3cccnc3,4604,x0434,active-noncovalent,x0434,-7.362578
C[C@@H](CNC(=O)Nc1cccnc1)c2ccc(c(c2)F)F,12609,x0434,active-noncovalent,x0434,-7.361190
c1cc(cnc1)NC(=O)NCCOc2ccc(cc2)Br,3268,x0434,active-noncovalent,x0434,-7.360958
COc1ccc(cc1O)CCNC(=O)Nc2cccnc2,14733,x0434,active-noncovalent,x0434,-7.359640
c1cc(cnc1)C[C@@H](C2CCCC2)NC(=O)Nc3cccnc3,14042,x0434,active-noncovalent,x0434,-7.359414
COC(=O)C[C@@H](c1cc(cc(c1)Cl)Cl)NC(=O)Nc2cccnc2,4374,x0434,active-noncovalent,x0434,-7.359355
c1cc(cc(c1)NC(=O)C2CCCC2)CNC(=O)Nc3cccnc3,11858,x0434,active-noncovalent,x0434,-7.359340
CC[C@H](c1ccc(cc1)OC2CCCC2)NC(=O)Nc3cccnc3,9918,x0434,active-noncovalent,x0434,-7.359278
c1cc(c(c(c1)Cl)[C@@H](CO)NC(=O)Nc2cccnc2)Cl,12610,x0434,active-noncovalent,x0434,-7.359015
c1cc(cnc1)NC(=O)NCC[N@H+]2C[C@@H]3CC[C@H]2C3,9106,x0434,active-noncovalent,x0434,-7.358928
c1cc(cnc1)NC(=O)NCCCn2ccc(n2)C(F)(F)F,6642,x0434,active-noncovalent,x0434,-7.357414
c1cc(cc(c1)C2(CCOCC2)NC(=O)Nc3cccnc3)C#N,11546,x0434,active-noncovalent,x0434,-7.357185
COC(=O)C[C@H](c1ccc(cc1)SC)NC(=O)Nc2cccnc2,8091,x0434,active-noncovalent,x0434,-7.356902
c1cc(cnc1)NC(=O)N[C@H]2CCC[C@@H](C2)c3ccc(c(c3)F)F,584,x0434,active-noncovalent,x0434,-7.356656
COC(=O)C1CC(C1)(c2ccc(cc2)O)NC(=O)Nc3cccnc3,9509,x0434,active-noncovalent,x0434,-7.356105
COc1ccc(c(c1)OC)[C@H](c2ccccc2Cl)NC(=O)Nc3cccnc3,309,x0434,active-noncovalent,x0434,-7.355774
C[C@]1(C[C@H]1NC(=O)Nc2cccnc2)c3ccc(c(c3)F)F,14242,x0434,active-noncovalent,x0434,-7.355396
c1ccc(cc1)[C@@]2(CC2(F)F)NC(=O)Nc3cccnc3,10277,x0434,active-noncovalent,x0434,-7.354967
C[C@@](COc1ccccc1)(C(=O)OC)NC(=O)Nc2cccnc2,582,x0434,active-noncovalent,x0434,-7.353498
c1cc(cnc1)NC(=O)N[C@H](CO)c2ccc(cc2F)F,6857,x0434,active-noncovalent,x0434,-7.353029
c1ccc(cc1)CC2(CC2)NC(=O)Nc3cccnc3,1408,x0434,active-noncovalent,x0434,-7.352348
CCOC(=O)[C@@H](Cc1cccc(c1)C)NC(=O)Nc2cccnc2,11947,x0434,active-noncovalent,x0434,-7.352278
c1cc(cnc1)NC(=O)NCCCN2CCCNC2=O,8906,x0434,active-noncovalent,x0434,-7.350522
c1cc(cnc1)NC(=O)NC2(CCC2)C(=O)N,7448,x0434,active-noncovalent,x0434,-7.349868
c1cc(cnc1)NC(=O)N[C@@H]2CCCOc3c2ccc(c3)Cl,6557,x0434,active-noncovalent,x0434,-7.349376
CCOC[C@@H](Cc1ccc(cc1F)F)NC(=O)Nc2cccnc2,6155,x0434,active-noncovalent,x0434,-7.348447
c1ccc(c(c1)CNC(=O)Nc2cccnc2)N3CCCC3,8475,x0434,active-noncovalent,x0434,-7.348402
C[C@@]1(CC1(Cl)Cl)CCNC(=O)Nc2cccnc2,9691,x0434,active-noncovalent,x0434,-7.348365
c1ccc(cc1)C[C@@H](C2CC2)NC(=O)Nc3cccnc3,4931,x0434,active-noncovalent,x0434,-7.348185
C[C@@H](c1ccco1)NC(=O)Nc2cccnc2,11270,x0434,active-noncovalent,x0434,-7.348178
C[C@@H](c1ccco1)NC(=O)Nc2cccnc2,13230,x0434,active-noncovalent,x0434,-7.348178
C[C@@H]1CCC[C@@](C1)(CNC(=O)Nc2cccnc2)O,15030,x0434,active-noncovalent,x0434,-7.347979
C[NH+](C)C[C@H](c1ccccc1)NC(=O)Nc2cccnc2,3060,x0434,active-noncovalent,x0434,-7.347924
C[C@@H](c1cocn1)NC(=O)Nc2cccnc2,1848,x0434,active-noncovalent,x0434,-7.346243
c1cc(cnc1)NC(=O)N[C@@H](CCO)c2ccc(c(c2)Cl)Cl,8457,x0434,active-noncovalent,x0434,-7.346228
