SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score,docked_fragment
CCNc1ccc(cc1CN2CCN(CC2)C(=O)C[CH2-])C#N,KIM-UNI-7d1-2,1457_ACL2ACR.0,0,,961.3785941456223,x0305
CS(=O)(=O)NCc1cccc(c1)C2=C(N(Cc3c2cccc3)C(=O)C[CH2-])C(=O)Nc4cccnc4,GER-FIO-88d-1,1310_NCL2ACR.0,0,,961.2691441268537,x0161
C[C@](C[C-]1[CH-][CH-][CH-][C-]([CH-]1)CN2CCN(CC2)C(=O)C[CH2-])(CO)CO[c-]3[cH-][nH][c-]4[c-]3[cH-][c-]([cH-][cH-]4)F,MAK-UNK-69e-1,1678_NCL2ACR.0,0,,961.222344387166,x0692
C[C@](C[C-]1[CH-][CH-][CH-][C-]([CH-]1)CN2CCN(CC2)C(=O)C[CH2-])(CO)CO[c-]3[cH-][nH][c-]4[c-]3[cH-][c-]([cH-][cH-]4)F,MAK-UNK-176-6,2499_NCL2ACR.0,0,,961.222344387166,x0692
[CH2-]C(=O)N1Cc2ccc(cc2[C@H](C1)c3ccc(cc3NC(=O)Nc4cc(cnc4)CCCC(=O)[O-])O)O,JAN-LUN-04a-7,2700_NCL.0,0,,961.1904419005732,x0107
[CH2-]CC(=O)N1CCN(CC1)Cc2ccc3ccc(cc3n2)S(=O)(=O)N,JAN-GHE-1d9-5,2431_ACL2ACR.0,0,,961.0819102888759,x0692
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[c-]([c-]([cH-][cH-]2)C#N)Cl,MAT-GIT-dea-2,353_ACL2ACR.0,0,,961.0728149584579,x0678
Cn1[cH-][c-]([c-]2[c-]1[cH-][c-]([cH-][cH-]2)CN3CCN(CC3)C(=O)CCl)CCNC(=O)[CH2-],TAM-UNI-d1c-19,499_ACL.0,0,,960.7088746746686,x1382
[CH2-]CC(=O)N1CCN(CC1)C[C-]2[CH-][CH-][CH-][C-]([CH-]2)CCCN[c-]3[cH-][nH][c-]4[c-]3[cH-][c-]([cH-][cH-]4)F,MAK-UNK-176-7,2500_NCL2ACR.0,0,,960.1906292879805,x0692
Cc1cccc(c1)C[C@@H]2CCN([C@@H](C2)C(=O)OC)C(=O)C[CH2-],MAK-UNK-af8-9,933_NCL2ACR.0,0,,960.0870797699015,x0692
[CH2-]CC(=O)Nc1cnccc1c2cccc(c2)NC(=O)Nc3cccnc3,MAK-UNK-129-2,2554_ACL2ACR.0,0,,960.0722546981638,x0434
[CH2-]CC(=O)Nc1cnccc1c2cccc(c2)NC(=O)Nc3cccnc3,MAK-UNK-129-4,2556_ACL2ACR.0,0,,960.0722546981638,x0434
CC[NH2+][C@H]1C[C@H](CC[C@@H]1OC#N)Oc2cccc(c2)CN3CCN(CC3)C(=O)C[CH2-],MAK-UNK-af8-19,943_NCL2ACR.0,0,,959.7627101443779,x0305
c1cc2=C([CH+][NH+]=c2nc1)CC(=O)NCc3ccc(cc3)[C+]=[NH2+],TRY-UNI-1fd-8,2404_NIT.0,0,,958.463739225628,x0678
[CH2-]CC(=O)Nc1cncc2c1CCN(C2)C(=O)NC3CCCCC3,DOU-UNK-b53-2,856_ACL2ACR.0,0,,958.3190186542691,x0104
Cc1ccc(c(c1)CN2CCN(CC2)C(=O)C[CH2-])Oc3cc(ccc3N(C)c4cc(ncn4)S(=O)(=O)N)O,MAK-UNK-af8-18,942_NCL2ACR.0,0,,958.2020594632313,x0692
C[C@@H](Cc1c(ccc(c1F)F)[C@H]2CN(CCO2)C(=O)C)Nc3ccc(cn3)[C+]=[NH2+],BEN-VAN-77c-9,1493_NIT.0,0,,958.0905057297994,x0759
CC[NH2+][C@H]1C[C@H](CC[C@@H]1OC#N)Oc2cccc(c2)CN3CCN(CC3)C(=O)C[CH2-],MAK-UNK-af8-19,943_NCL2ACR.0,0,,957.979500204437,x0387
[CH2-]CC(=O)N1CCC(CC1)Cc2ccc3ccc(cc3c2)S(=O)(=O)N,NIR-THE-0d6-4,2604_NCL2ACR.0,0,,957.7492646867471,x0161
C[C@@H]([c-]1[cH-][cH-][c-]2[c-]([cH-]1)n([cH-][c-]2CCNC(=O)C[CH2-])C)NC(=O)CCl,TAM-UNI-d1c-23,503_ACL2ACR.0,0,,957.5390613746371,x1386
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)CCl)F,DAR-DIA-cab-6,544_ACL2ACR.0,0,,957.2468425928786,x0195
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)[CH2-])Cl,DAR-DIA-fb2-15,52_NCL.0,0,,957.2218395617347,x0305
[CH2-][C@@H](Cc1cccnc1)C(=O)N2CCC(CC2)C(=O)Nc3ccccc3,BEN-DND-031-1,2725_NCL2ACR.0,0,,957.192990900576,x1358
CS(=O)(=O)[N@@]1CCc2ccc(cc2C1)CN3CCN(CC3)C(=O)C[CH2-],TAM-UNI-d1c-5,485_NCL2ACR.0,0,,957.0514386163773,x1392
[CH2-]C(=O)N1CCN(C[C@@H]1CC(=O)N)C(=O)CCl,DAN-PUR-390-1,2120_ACL.0,1,x1093,956.9998753121581,x1493
c1cc(cc(c1)N(CCN2CC[NH2+]CC2)C(=O)Nc3cccnc3)[C+]=[NH2+],JOR-UNI-61e-26,1778_NIT.0,0,,956.6354724782262,x0434
CCNc1ccc(cc1CN2CCN(CC2)C(=O)[CH2-])F,JAN-GHE-fd8-10,11_ACL.0,0,,956.4289982432094,x1249
Cc1ccncc1NC(=O)[C@@H](c2cccs2)N3CCN(CC3)C(=O)[CH2-],MAK-UNK-902-15,1221_ACL.0,0,,956.3401864369235,x1386
CS(=O)(=O)[N@@]1CCc2ccc(cc2C1)CN3CCN(CC3)C(=O)C[CH2-],TAM-UNI-d1c-5,485_NCL2ACR.0,0,,956.1554969379206,x0692
c1cc(cc(c1)N(CC[N@@]2CCCOCC2)C(=O)Nc3cccnc3)[C+]=[NH2+],JOR-UNI-61e-10,1762_NIT.0,0,,955.8912973788538,x0305
[CH2-]CC(=O)Nc1ccc2c(c1)c(=O)c(c(o2)c3ccccc3)O,NAU-LAT-ec9-1,192_ACL2ACR.0,0,,955.5168612100091,x1093
[CH2-]CC(=O)N1CCN(CC1)C[c-]2[cH-][cH-][c-]3[c-]([cH-]2)[nH][cH-][c-]3S(=O)(=O)N,JAN-GHE-1d9-4,2430_ACL2ACR.0,0,,955.3935328321049,x1386
CCNc1ccc(cn1)C2=NC=[N+]3=C(C(=CN=C23)C)CN4CCN(CC4)C(=O)[CH2-],MAK-UNK-af8-29,953_NCL.0,0,,955.3522685964864,x0195
CC(=O)NCCC[c-]1[cH-]n([c-]2[c-]1[cH-][cH-][c-]([cH-]2)[C@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)C[CH2-])C,TAM-UNI-d1c-11,491_NCL2ACR.0,0,,955.1786372343514,x0692
CCNc1ccc(cn1)Oc2c-3c([n+](cc3cn[n-]2)C)CN4CCN(CC4)C(=O)C[CH2-],MAK-UNK-af8-28,952_NCL2ACR.0,0,,954.8377179101012,x0692
[CH2-]C(=O)N1CCN(CC1)CCNC(=O)c2cccc3c2cccc3,STE-KU -2e0-2,2281_NCL.0,0,,954.7615545233034,x0749
CC[NH2+][C@@H]1C[C@H](C[C@H]([C@@H]1OC#N)O)c2cccc(c2)CN3CCN(CC3)C(=O)C[CH2-],MAK-UNK-af8-21,945_NCL2ACR.0,0,,954.5977194328824,x0387
Cc1cc(ncn1)c2ccc(cc2F)CN3CCN(CC3)C(=O)[CH2-],BEN-VAN-c98-2,559_ACL.0,0,,954.5402948220813,x0995
[CH2-]CC(=O)N1Cc2ccccc2[C@@H]([C@H]1NCc3cc(n(c3)S(=O)(=O)c4cccnc4)c5ccccc5F)c6ccccc6,MAK-UNK-702-7,1612_NCL2ACR.1,0,,954.1916553945263,x0387
[CH2-]CC(=O)Nc1c(c(cs1)C#N)CN2CCN(CC2)C(=O)CCl,DAV-CRI-d1e-6,480_ACL2ACR.0,0,,954.113124920335,x1418
[CH2-]CC(=O)N1CCN(CC1)Cc2c(csc2NCO)C#N,DAV-CRI-d1e-5,479_NCL2ACR.0,0,,953.8960126549613,x1386
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][cH-][cH-][c-]2CCC[C@@H]3CN(CCN3C(=O)C)C(=O)C[CH2-],HAN-NEW-5f5-4,1803_NCL2ACR.0,0,,953.8170130357133,x1493
C[C@@H](CCc1ccccc1)N2CCN(CC2)C(=O)[CH2-],MAK-UNK-af8-2,926_NCL.0,0,,953.3264424043491,x0692
[CH2-]CC(=O)N1CC[N@@]([C@H](C1)c2ccccc2)Cc3ccc(s3)Br,SAL-INS-1c7-11,2464_NCL2ACR.0,0,,953.2988345506644,x1385
CC(=O)NCCc1ccc2c(c1)cc(cc2[C@@H]3CN(Cc4c3cccc4)C(=O)[CH2-])OC,DAR-DIA-cab-11,549_NCL.0,0,,953.1809836881233,x1249
CC[c-]1[cH-][nH][c-]2[c-]1[c-]([c-]([cH-][c-]2OC3CCN(CC3)C(=O)[CH2-])F)Cl,BEN-VAN-d8f-26,429_ACL.0,0,,953.1685665643818,x0107
Cc1c(ccc2c1ccc(n2)C(=O)N)C[N@@H+]3CCN(C[C@@H](C3)c4cccnc4)C(=O)C[CH2-],KEI-UNI-85a-7,1321_ACL2ACR.0,0,,953.0907573756892,x0434
Cc1cccc(c1)CN2CCN(CC2)C(=O)[C@H-]NC=O,MAK-UNK-af8-10,934_NCL.0,0,,952.9615315404702,x0161
c1cc(c(nc1[C+]=[NH2+])C(F)(F)F)[N@]2CCCOCC2,JOH-UNI-9dc-10,1077_NIT.0,0,,952.8393746650373,x1077
[CH2-][C@@H](Cc1cccnc1)C(=O)N2CCC(CC2)C(=O)Nc3ccccc3,BEN-DND-031-1,2725_NCL2ACR.0,0,,952.7499695262782,x1351
CC(=O)N1CCN(CC1)[C@@H](c2ccncc2NC(=O)C[CH2-])c3cccs3,MAK-UNK-902-16,1222_ACL2ACR.0,0,,951.656419953002,x1386
[CH2-]CC(=O)N1CCN(CC1)Cc2ccccc2[N@@]3CCC[C@H]3C(=O)N,DUN-NEW-f8c-2,89_NCL2ACR.0,0,,951.5978475935159,x1458
C[C@@H](c1cc(cc(c1)Cl)c2ccc(cc2)S(=O)(=O)N)NC(=O)C[CH2-],DAV-CRI-14a-1,2511_NCL2ACR.0,0,,951.1698732665282,x1382
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C[CH2-])c2nc3cc(ccc3s2)c4ccc(c(c4)[O-])S(=O)(=O)N,DAV-CRI-f9b-5,68_NCL2ACR.0,0,,951.1287590616075,x0161
c1ccc(cc1)NC(=O)C2CCN(CC2)C(=O)[C@H-]Cc3cccnc3,BEN-DND-031-1,2725_NCL.0,0,,950.8897529497527,x1358
CCOc1cc(cc(c1c2cc(ncn2)C)F)CN3CCN(CC3)C(=O)[CH2-],BEN-VAN-c98-6,563_ACL.0,0,,950.7590521283181,x0770
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CC3CCN(CC3)C(=O)[CH2-])F,NIR-THE-0d6-2,2602_NCL.0,0,,950.5113590204176,x0692
[CH2-]CC(=O)N(CC1=NN=[N+]([CH+]1)CC(=O)Nc2cccnc2)[C@@H]3CCS(=O)(=O)C3,NIM-UNI-bb6-2,712_NCL2ACR.0,0,,950.3015295945772,x0770
[CH2-]CC(=O)N(CC1=NN=[N+]([CH+]1)CC(=O)Nc2cccnc2)[C@@H]3CCS(=O)(=O)C3,NIM-UNI-594-1,1873_NCL2ACR.0,0,,950.3015295945772,x0770
[CH2-]CC(=O)N(CC1=NN=[N+]([CH+]1)CC(=O)Nc2cccnc2)[C@@H]3CCS(=O)(=O)C3,NIM-UNI-022-2,2734_ACL2ACR.0,0,,950.3015295945772,x0770
C[C@@H](Cc1cc(ccc1[C@H]2CN(CCO2)C(=O)C[CH2-])F)Nc3ccc(cn3)C#N,BEN-VAN-77c-7,1491_ACL2ACR.0,0,,950.2199624111371,x0759
C[C@@H](Cc1cc(ccc1[C@H]2CN(CCO2)C(=O)C[CH2-])F)Nc3ccc(cn3)C#N,BEN-VAN-77c-10,1494_ACR.0,0,,950.2199624111371,x0759
C[C@@H-]C(=O)N1CCC(CC1)C(=O)N2CCCCC2,BRU-LEF-cf9-1,513_NCL.0,0,,950.0211785151398,x1380
[CH2-]CC(=O)N1CCN(CC1)C[c-]2[cH-][cH-][c-]3[c-]([cH-]2)[nH][cH-][c-]3S(=O)(=O)N,JAN-GHE-1d9-4,2430_ACL2ACR.0,0,,949.5535384999376,x0692
C[C-]1[CH-][CH-][C-]([CH-][CH-]1)CC[C@@H]([c-]2[cH-][cH-][cH-][c-]3[c-]2[nH][cH-][c-]3CCNC(=O)C)[NH+]4CCN(CC4)C(=O)C[CH2-],PAU-WEI-b9b-8,724_NCL2ACR.0,0,,949.4238436007054,x1380
CCNc1c(cc(cn1)F)CN2CCN(CC2)C(=O)C[CH2-],DAR-DIA-fb2-1,38_NCL2ACR.0,0,,949.1926907136676,x0830
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C[CH2-])F,NAU-LAT-f72-1,124_NCL2ACR.0,0,,949.0725126145232,x1336
[CH2-]CC(=O)Nc1cc(cnc1)N,DAN-PUR-19f-1,2489_ACL2ACR.0,0,,949.0506703874687,x0995
Cc1ccc(cc1)N([C@@H]2CS(=O)(=O)C=C2)C(=O)N(C3=CNCC=C3C)C(=O)C[CH2-],SEL-UNI-842-1,1354_ACL2ACR.0,0,,948.9100002923378,x0107
c1cc(cc(c1)NC(=O)Nc2cccnc2)CNc3ccc(cn3)[C+]=[NH2+],MAK-UNK-30a-6,2241_NIT.0,0,,948.1785300101559,x0434
c1cc(cc(c1)NC(=O)Nc2cccnc2)CNc3ccc(cn3)[C+]=[NH2+],MAK-UNK-30a-8,2243_NIT.0,0,,948.1785300101559,x0434
CC(=O)N1CCCc2cccc(c2C1)CN3CCN(CC3)C(=O)[CH2-],TAM-UNI-d1c-13,493_NCL.0,0,,947.84139954719,x1392
Cn1[cH-][c-]([c-]2[c-]1[cH-][c-]([cH-][cH-]2)CN3CCN(CC3)C(=O)CCl)CCNC(=O)C[CH2-],TAM-UNI-d1c-19,499_ACL2ACR.0,0,,947.4980275942722,x1382
[CH2-]C(=O)N1CCC(CC1)S(=O)(=O)c2ccccc2Cl,JON-UIO-066-5,2674_ACL.0,0,,947.3996077485925,x0689
CCNc1ccc(cc1CN2CCN(CC2)C(=O)C[CH2-])Cl,KIM-UNI-7d1-1,1456_ACL2ACR.0,0,,947.3119408073125,x0770
[CH2-]CC(=O)N1CCN(CC1)[C@H](CC[C@@H]2[C@H](Cc3cc(c(cc3N2)S(=O)(=O)N)O)I)c4ccc(s4)Br,HEN-UNK-30c-1,2229_NCL2ACR.0,0,,946.9540101552589,x0770
[CH2-]CC(=O)N1CCC[C@H](C1)[N+]2=NN=C([CH+]2)c3ccc(cc3)Cl,STE-KU -2e0-5,2284_NCL2ACR.0,0,,946.9023429120109,x0830
[CH2-]C(=O)N1CCC(CC1)CN2CCc3ccc(cc3C2=O)S(=O)(=O)N,HEI-REL-0c9-3,2624_ACL.0,0,,946.5616942545737,x0770
[CH2-]CC(=O)N1CCN(CC1)CNc2ccc(c(n2)OCCNc3ccc(cn3)C#N)C#N,MAK-UNK-af8-32,956_NCL2ACR.0,0,,946.1650843573848,x0104
C[C@@H](Cc1cc(c(cc1[C@H]2CN(CCO2)C(=O)C)F)F)Nc3ccc(cn3)[C+]=[NH2+],BEN-VAN-77c-8,1492_NIT.0,0,,946.1256476866893,x0759
[CH2-]CC(=O)N1C[C@@H](c2ccccc2[C@H]1NCc3cc(n(c3)S(=O)(=O)c4cccnc4)c5ccccc5F)c6ccccc6,MAK-UNK-702-5,1610_NCL2ACR.0,0,,946.1035893524307,x0387
c1ccc(cc1)NC(=O)Nc2ccc(nc2)Nc3ccc(cn3)[C+]=[NH2+],MAK-UNK-30a-17,2252_NIT.0,0,,946.0451019049251,x0434
C=CC(=O)NC1CN(C1)S(=O)(=O)c2ccccc2c3ccc(cc3)Nc4ccc(cn4)[C+]=[NH2+],JAN-GHE-bf4-6,690_NIT.0,0,,945.7858033840566,x0692
[CH2-]C(=O)N1CCN(CC1)Cc2[c-](c(=O)c3ccc(cc3n2)S(=O)(=O)N)Cl,CHR-UNK-e06-1,313_ACL.1,0,,945.6397714519862,x0692
[CH2-]C(=O)N1CCN(CC1)Cc2[c-](c(=O)c3ccc(cc3n2)S(=O)(=O)N)Cl,CHR-UNK-b46-1,875_ACL.1,0,,945.6397714519862,x0692
Cc1cc(ccc1NCCNCN2CCC(CC2)O)CN3CCN(CC3)C(=O)C[CH2-],MAK-UNK-e4a-18,286_NCL2ACR.1,0,,945.1215401284437,x0692
[CH2-]CC(=O)N1CCN(CC1)CCNC(=O)c2ccccc2,STE-KU -2e0-1,2280_NCL2ACR.0,0,,945.116253666375,x0692
CCNc1ccc(cn1)Oc2c-3c([n+](cc3cn[n-]2)C)CN4CCN(CC4)C(=O)[CH2-],MAK-UNK-af8-28,952_NCL.0,0,,944.8444671671541,x0195
[CH2-]CC(=O)N1CCN(CC1)[C@H](c2ccsc2)C(=O)N3CCN(CC3)Cc4cccs4,MAK-UNK-902-1,1207_ACL2ACR.0,0,,944.8090075343589,x1386
[CH2-]CC(=O)N1CCN(CC1)Cc2cnc(nc2)c3ccccc3,MAK-UNK-af8-1,925_NCL2ACR.0,0,,944.5061063925168,x0692
c1cc(c(cc1[C+]=[NH2+])CNC(=O)C2CCOCC2)C(=O)N,PHI-UNK-c3a-1,619_NIT.0,0,,944.4848672522132,x1093
[CH2-]C(=O)N1CCN(CC1)CCNC(=O)c2cccc3c2cccc3,STE-KU -2e0-2,2281_NCL.0,0,,944.337632487698,x1386
Cc1cc(ncn1)c2ccc(cc2Cl)CN3CCN(CC3)C(=O)C[CH2-],BEN-VAN-c98-3,560_ACL2ACR.0,0,,944.1485708835772,x0770
[CH2-]CC(=O)N1CC[N@](C[C@H](C1)c2cccnc2)Cc3ccc4c(c3Br)ccc(n4)C(=O)N,KEI-UNI-85a-8,1322_ACL2ACR.0,0,,944.0587799574316,x0104
COCCNc1cc(c(cn1)C#N)Nc2cscc2[C@@H]3CCC[C@@H]3C(=O)NC(=O)C[CH2-],BEN-VAN-d2b-10,461_ACR.0,0,,943.7826134523999,x0305
[CH2-]C(=O)N1CCN(CC1)Cc2cc(c3ccc(cc3n2)S(=O)(=O)N)Cl,HEI-REL-0c9-4,2625_ACL.0,0,,943.3975420065871,x1392
COc1cc2ccccc2c(c1)[C@@H]3CN(Cc4c3cccc4)C(=O)C[CH2-],DAR-DIA-cab-9,547_NCL2ACR.0,0,,942.8283691064889,x1249
CCNc1ccc(cn1)CNC(=O)CCCN2CCN(CC2)C(=O)C[CH2-],MAK-UNK-af8-31,955_NCL2ACR.0,0,,942.1301594094414,x0692
C[C@@H]([c-]1[cH-][c-]([cH-][c-]2[c-]1[nH][cH-][c-]2CCNC(=O)C[CH2-])Cl)NC(=O)C,ROB-UNI-b2e-6,890_ACL2ACR.0,0,,941.5108930865877,x0748
[CH2-]C(=O)N1CCN(CC1)Cc2ncc(c(n2)N)Cc3ccsc3,MAK-UNK-e4a-22,290_NCL.0,0,,941.500543368785,x0387
C[C@H](NC(=O)CCCNC(=O)[CH2-])n1[cH-][c-]([cH-][c-]1[C-]2[CH-][CH-][CH-][CH-][C-]2F)C[NH2+]C,MAK-UNK-095-2,2629_ACL.0,0,,941.4438596198672,x0072
[CH2-]CC(=O)N1CCN(CC1)Cc2ccccc2N3CCC[C@H]3C(=O)N,TAM-UNI-d1c-3,483_NCL2ACR.0,0,,941.1870556484276,x1392
CCNc1c(cc(cn1)OC)CN2CCN(CC2)C(=O)C[CH2-],DAR-DIA-fb2-5,42_NCL2ACR.0,0,,941.1512575323604,x0195
CS(=O)(=O)NCc1cccc(c1)C2=C(N(Cc3c2cccc3)C(=O)[CH2-])C(=O)Nc4cccnc4,GER-FIO-88d-1,1310_NCL.0,0,,940.9441216528169,x0161
CS(=O)(=O)Nc1cccc(c1)C(=O)O[C@H](c2ccsc2)N3CCN(CC3)C(=O)[CH2-],MAK-UNK-902-13,1219_ACL.0,0,,940.6614537414348,x1418
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][cH-][cH-][c-]2[C@H](CC[C-]3[CH-][CH-][C-]([CH-][CH-]3)C(F)(F)F)[NH+]4CCN(CC4)C(=O)C[CH2-],PAU-WEI-b9b-9,725_NCL2ACR.0,0,,940.5739459347096,x0305
c1cc(cc(c1)NC(=O)Cc2cc(cnc2)N)[C+]=[NH2+],DAR-DIA-23a-3,2356_NIT.0,0,,940.1606760379145,x0678
CO[C@@H]1CN(C[C@H]1CN2CCN(CC2)C(=O)C[CH2-])C(=O)CCNc3ccc(cn3)C#N,MAK-UNK-af8-26,950_NCL2ACR.1,0,,940.1338711040145,x0387
[CH2-]CC(=O)N1CCN(CC1)S(=O)(=O)c2ccccc2c3ccc(cc3)Nc4ccc(cn4)C#N,JAN-GHE-bf4-2,686_ACR.0,0,,939.6634615230928,x0305
[CH2-]CC(=O)N1CCC(CC1)[C@@H]([C@H](C#N)c2cccc(c2S(=O)(=O)N)F)F,JON-UIO-066-6,2675_ACL2ACR.0,0,,939.3907207372906,x0689
[CH2-]CC(=O)Nc1cnccc1CC(=O)N2CCN(CC2)S(=O)(=O)c3ccsc3,MAK-UNK-726-2,1515_ACL2ACR.0,0,,939.3274527779972,x0107
C[C@H](Nc1cccnc1Cl)OCc2cc(c(cc2F)F)[C@@H]3CN(CCO3)C(=O)C[CH2-],BEN-VAN-77c-3,1487_ACL2ACR.0,0,,939.2926802944386,x1478
C[C@H](Nc1cccnc1Cl)OCc2cc(c(cc2F)F)[C@@H]3CN(CCO3)C(=O)C[CH2-],BEN-VAN-77c-6,1490_ACR.0,0,,939.2926802944386,x1478
C[C@H](Nc1cccnc1Cl)OCc2cc(ccc2F)[C@@H]3CN(CCO3)C(=O)C[CH2-],BEN-VAN-77c-1,1485_ACL2ACR.0,0,,939.2558519782002,x1478
C[C@H](Nc1cccnc1Cl)OCc2cc(ccc2F)[C@@H]3CN(CCO3)C(=O)C[CH2-],BEN-VAN-77c-4,1488_ACR.0,0,,939.2558519782002,x1478
[CH2-]C(=O)N1CCN(CC1)[C@H](c2ccc(s2)Br)c3cc(cc4c3cccc4)Cl,PAU-WEI-3e8-1,2101_NCL.0,0,,939.2177361118788,x1385
C[C@@H](CCc1ccccc1)N2CCN(CC2)C(=O)[CH2-],MAK-UNK-af8-2,926_NCL.0,0,,939.1766231671917,x0104
CS(=O)(=O)Nc1cccc(c1)C(=O)O[C@H](c2cccs2)N3CCN(CC3)C(=O)[CH2-],MAK-UNK-902-11,1217_ACL.0,0,,938.6132784809214,x1386
[CH2-]CC(=O)N1CCN(CC1)C[c-]2[c-](c(=O)[c-]3[cH-][cH-][c-]([cH-][c-]3[nH]2)S(=O)(=O)N)Cl,CHR-UNK-e06-1,313_ACL2ACR.0,0,,938.3575676619903,x0161
[CH2-]CC(=O)N1CCN(CC1)C[c-]2[c-](c(=O)[c-]3[cH-][cH-][c-]([cH-][c-]3[nH]2)S(=O)(=O)N)Cl,CHR-UNK-b46-1,875_ACL2ACR.0,0,,938.3575676619903,x0161
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][cH-]2)C#N,DUN-NEW-f8c-12,99_ACL2ACR.0,0,,938.2190031283354,x0072
CCNc1c(cc(cn1)OC)CN2CCN(CC2)C(=O)[CH2-],DAR-DIA-fb2-5,42_NCL.0,0,,938.0229310727846,x0830
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2N3CCN(CC3)C(=O)C[c-]4[cH-][nH][c-]5[c-]4[cH-][cH-][cH-][n-]5)F,MAK-UNK-105-12,2587_ACL.0,0,,938.0214005787476,x1093
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)[CH2-])OC,DAR-DIA-cab-4,542_NCL.0,0,,937.7383859621101,x1392
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@H](C(=O)N[C-]3[CH-][CH-][N-][CH-][CH-]3)N[C-]4[CH-][CH-][CH-][N-][CH-]4)F,TAM-UNI-c14-22,673_ACL.0,0,,937.640499445288,x1093
CN(C)C(=O)c1ccc(c(c1)CN2CCN(CC2)C(=O)C[CH2-])CNS(=O)(=O)C,TAM-UNI-d1c-4,484_NCL2ACR.0,0,,937.3518551995561,x1386
Cc1ccncc1NC(=O)[C@@H](c2ccsc2)N3CCN(CC3)C(=O)[CH2-],MAK-UNK-902-17,1223_ACL.0,0,,937.0332288166153,x1386
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][cH-][cH-][c-]2[C@H](CC[C-]3[CH-][CH-][C-]([CH-][CH-]3)C(F)(F)F)[NH+]4CCN(CC4)C(=O)C[CH2-],PAU-WEI-b9b-9,725_NCL2ACR.0,0,,936.4390267623614,x1380
Cc1c(cncc1NC(=O)[CH2-])CCNC(=O)c2ccccc2F,DOU-UNK-b53-1,855_ACL.0,0,,936.0173902123825,x1392
c1cc(cc(c1)NC(=O)NC2=c3cccnc3=[NH+][CH+]2)[C+]=[NH2+],DAR-DIA-23a-11,2364_NIT.0,0,,935.7002867060817,x0434
[CH2-]CC(=O)N1CCN(CC1)Cc2ccccc2[N@@]3CCC[C@H]3C(=O)N,DUN-NEW-f8c-2,89_NCL2ACR.0,0,,935.028701959475,x0072
CC(=O)NCC[c-]1[cH-]n([c-]2[c-]1[cH-][c-]([cH-][cH-]2)[C+]=[NH2+])CC(=O)N3CCOCC3,ROB-UNI-b2e-12,896_NIT.0,0,,935.0165420239662,x1249
CCOc1cc(c(cn1)C#N)Nc2cscc2[C@@H]3CCC[C@@H]3C(=O)NC(=O)C[CH2-],BEN-VAN-d2b-9,460_ACR.0,0,,934.2340806663167,x0874
Cc1c(nco1)[c-]2[cH-][c-]([c-]([c-]3[c-]2[nH][cH-][c-]3CCNC(=O)C[CH2-])Cl)C#N,MAT-GIT-dea-3,354_ACL2ACR.0,0,,933.9293209868225,x0434
C[C-]1[CH-][CH-][C-]([CH-][CH-]1)CC[C@@H]([c-]2[cH-][cH-][cH-][c-]3[c-]2[nH][cH-][c-]3CCNC(=O)C)N4CCN(CC4)C(=O)[CH2-],PAU-WEI-b9b-8,724_NCL.1,0,,933.5358865494782,x1380
[CH2-]CC(=O)NC1CN(C1)S(=O)(=O)c2ccccc2c3ccc(cc3)Nc4ccc(cn4)C#N,JAN-GHE-bf4-6,690_ACR.0,0,,933.4402729994081,x0692
Cc1c(cncc1NC(=O)Cc2cccc(c2)[C+]=[NH2+])N,TRY-UNI-714-19,1540_NIT.0,0,,933.1718189655905,x0678
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][cH-]2)[C+]=[NH2+],MAT-GIT-dea-1,352_NIT.0,0,,932.3967975251494,x0104
